image_name,food_ID,image_area,volume,mass
IMG_8420_jpeg.rf.6622b1331dc420a633de204929d98190,22,29831,178417.61935538315,
IMG_8420_jpeg.rf.6622b1331dc420a633de204929d98190,5,5183,38866.96393636763,
IMG_8421_jpeg.rf.3e8c121e9169c62014ce228ae4a4f2cc,11,25302,146765.29255903017,
IMG_8421_jpeg.rf.3e8c121e9169c62014ce228ae4a4f2cc,22,34317,175124.35194606133,
IMG_8421_jpeg.rf.3e8c121e9169c62014ce228ae4a4f2cc,5,6459,30206.95843759568,
IMG_8422_jpeg.rf.cdff0fc47fc7f253c0ade7825cac7eac,11,28656,144748.69398811288,
IMG_8422_jpeg.rf.cdff0fc47fc7f253c0ade7825cac7eac,5,7688,33317.79891136794,
IMG_8422_jpeg.rf.cdff0fc47fc7f253c0ade7825cac7eac,22,38208,196394.7057086631,
IMG_8424_jpeg.rf.d4bc5c80b5e9021137cbd62a044155cd,22,31957,130876.34965079448,
IMG_8425_jpeg.rf.11a987805375363917a85add5219fdb5,22,25639,148777.44866100728,
IMG_8426_jpeg.rf.0529d95e9dc82ba9fa1b363c88c3ff0b,22,22281,121269.39804165672,
IMG_8428_jpeg.rf.60fd7e005bd5d54d4bd08c2f22009de8,22,35119,134113.14578581962,
IMG_8429_jpeg.rf.25576e9516829a2befd50c96db2e4c84,22,36374,151712.04036992943,
IMG_8444_jpeg.rf.114fcb381d35967543ff355ad9429845,12,27905,215992.30221658194,
IMG_8444_jpeg.rf.114fcb381d35967543ff355ad9429845,15,33623,255074.234888185,
IMG_8445_jpeg.rf.358e851a837058f4e3df060b2885c56e,15,47722,382335.8571890882,
IMG_8445_jpeg.rf.358e851a837058f4e3df060b2885c56e,12,32976,243599.53223620472,
IMG_8446_jpeg.rf.44e710ff9adb1f0ff2046e2eb04fe2a3,15,51667,415874.11588680855,
IMG_8446_jpeg.rf.44e710ff9adb1f0ff2046e2eb04fe2a3,12,34530,317487.8262241933,
IMG_8447_jpeg.rf.8272018b3eb526e014999e86fb186116,12,32152,246924.28728615612,
IMG_8447_jpeg.rf.8272018b3eb526e014999e86fb186116,15,45229,352351.3827060833,
IMG_8449_jpeg.rf.bce0b33020fee546dafb2cf57dd6c439,12,26746,205222.26768990836,
IMG_8449_jpeg.rf.bce0b33020fee546dafb2cf57dd6c439,15,39881,238833.22065489687,
IMG_8454_jpeg.rf.b31498a61d0670f3ca8f979513fa2de3,12,20181,139180.2598885956,
IMG_8454_jpeg.rf.b31498a61d0670f3ca8f979513fa2de3,15,26974,159114.57974744993,
IMG_8455_jpeg.rf.9209597b8796eca3247df0c5d23fbac7,12,18103,176732.7685854397,
IMG_8455_jpeg.rf.9209597b8796eca3247df0c5d23fbac7,15,24162,194518.55159895585,
IMG_8458_jpeg.rf.637452b569ba9c0ffb8af82d8707e7ab,14,15223,156540.94009823765,
IMG_8458_jpeg.rf.637452b569ba9c0ffb8af82d8707e7ab,12,9143,75645.85641435202,
IMG_8458_jpeg.rf.637452b569ba9c0ffb8af82d8707e7ab,15,27735,199227.00300190947,
IMG_8461_jpeg.rf.d66237a8b0a5b089d1e41d32a6e6d35f,14,24500,149790.72038800176,
IMG_8461_jpeg.rf.d66237a8b0a5b089d1e41d32a6e6d35f,12,14338,74744.76650154968,
IMG_8462_jpeg.rf.d22316a289f2239571a681c8571c8ada,14,24075,166588.69396116797,
IMG_8462_jpeg.rf.d22316a289f2239571a681c8571c8ada,12,10760,69294.82589215403,
IMG_8466_jpeg.rf.c0033d913e6727b3894a6ee55f809d81,14,17924,111326.34411865994,
IMG_8466_jpeg.rf.c0033d913e6727b3894a6ee55f809d81,15,25793,135156.94493580668,
IMG_8470_jpeg.rf.3e5dd31fea08baec036143795144c2c6,15,29433,211366.63323464704,
IMG_8470_jpeg.rf.3e5dd31fea08baec036143795144c2c6,14,18791,129924.7636936205,
IMG_8471_jpeg.rf.12ffbb5d6283bc38c0480ce8f97d2b9f,15,23862,165762.94865608998,
IMG_8471_jpeg.rf.12ffbb5d6283bc38c0480ce8f97d2b9f,14,14086,113787.97377184074,
IMG_8473_jpeg.rf.bd6a71bf96d32fd3a43333b09b34ba16,15,33096,215475.77134557348,
IMG_8473_jpeg.rf.bd6a71bf96d32fd3a43333b09b34ba16,12,12545,115161.513431706,
IMG_8475_jpeg.rf.cd7c2e49dea5ce6cf0210e414136bcfc,15,28490,115428.6784619728,
IMG_8475_jpeg.rf.cd7c2e49dea5ce6cf0210e414136bcfc,12,18455,86419.7210693472,
IMG_8477_jpeg.rf.a3cfca6f24f4baed1417e717f33ec7fa,12,13558,86914.4236510083,
IMG_8480_jpeg.rf.6b9272d809a5febcd747075de9b93110,12,12946,89445.09325954018,
IMG_8482_jpeg.rf.36c0bdee5caaa1e107329bb622dd8ecb,12,13661,84088.43476516467,
IMG_8484_jpeg.rf.89c80b0d085defb00ba7ccb54123cf73,12,16763,77056.26098622894,
IMG_8486_jpeg.rf.c7f42c3e715f31081e3d3b5ed7ee6d87,14,20501,125372.12963990482,
IMG_8486_jpeg.rf.c7f42c3e715f31081e3d3b5ed7ee6d87,12,13750,82651.0814795664,
IMG_8488_jpeg.rf.f73782162d077893f37c4e66195982a7,14,20199,140496.0177473654,
IMG_8488_jpeg.rf.f73782162d077893f37c4e66195982a7,12,13010,89251.58260050765,
IMG_8488_jpeg.rf.f73782162d077893f37c4e66195982a7,12,17832,131140.51881165535,
IMG_8494_jpeg.rf.aab016c3f47f9c102d8285f964f487a2,11,68760,573690.4662841734,
IMG_8494_jpeg.rf.aab016c3f47f9c102d8285f964f487a2,19,24016,216697.47453962796,
IMG_8494_jpeg.rf.aab016c3f47f9c102d8285f964f487a2,5,43709,317565.2948235079,
IMG_8494_jpeg.rf.aab016c3f47f9c102d8285f964f487a2,3,41003,368155.44559601886,
IMG_8495_jpeg.rf.dbfadd5f0de8d2c46934076f5b2918ec,19,24536,266554.2909716429,
IMG_8495_jpeg.rf.dbfadd5f0de8d2c46934076f5b2918ec,11,58430,427105.53836264816,
IMG_8495_jpeg.rf.dbfadd5f0de8d2c46934076f5b2918ec,3,42541,427404.5073999692,
IMG_8495_jpeg.rf.dbfadd5f0de8d2c46934076f5b2918ec,5,36226,268522.4301497858,
IMG_8496_jpeg.rf.686645e5d6e72605c0552cc5c0252027,5,36252,246523.25495050463,
IMG_8496_jpeg.rf.686645e5d6e72605c0552cc5c0252027,11,53989,370610.6830147516,
IMG_8496_jpeg.rf.686645e5d6e72605c0552cc5c0252027,19,18018,144756.0410345532,
IMG_8496_jpeg.rf.686645e5d6e72605c0552cc5c0252027,3,34781,259814.67501021456,
IMG_8497_jpeg.rf.af634bbe040bb47af094cefe3f0f8ee4,11,54939,307630.6468944432,
IMG_8497_jpeg.rf.af634bbe040bb47af094cefe3f0f8ee4,5,40297,225039.01997028504,
IMG_8497_jpeg.rf.af634bbe040bb47af094cefe3f0f8ee4,3,41732,216438.04403262833,
IMG_8497_jpeg.rf.af634bbe040bb47af094cefe3f0f8ee4,19,21665,162739.3831953947,
IMG_8500_jpeg.rf.3c02ff631339ace7b679a8fab51805f2,11,59179,452937.94720219454,
IMG_8500_jpeg.rf.3c02ff631339ace7b679a8fab51805f2,3,28808,165430.3584831655,
IMG_8500_jpeg.rf.3c02ff631339ace7b679a8fab51805f2,19,9644,78870.36340693687,
IMG_8500_jpeg.rf.3c02ff631339ace7b679a8fab51805f2,5,44275,280184.3761975359,
IMG_8505_jpeg.rf.dede0f655aa78814fd9ae8439a918f3a,11,37861,309918.62103631994,
IMG_8505_jpeg.rf.dede0f655aa78814fd9ae8439a918f3a,19,9172,82146.93865363681,
IMG_8505_jpeg.rf.dede0f655aa78814fd9ae8439a918f3a,3,19912,136193.28285346972,
IMG_8505_jpeg.rf.dede0f655aa78814fd9ae8439a918f3a,5,25015,150132.0524650848,
IMG_8505_jpeg.rf.dede0f655aa78814fd9ae8439a918f3a,5,15522,98392.91383195815,
IMG_8507_jpeg.rf.c5772a3bd915c68757243366e3f98586,11,54154,298796.00647337054,
IMG_8507_jpeg.rf.c5772a3bd915c68757243366e3f98586,19,29886,171275.4417462115,
IMG_8507_jpeg.rf.c5772a3bd915c68757243366e3f98586,5,21449,118132.13871564124,
IMG_8507_jpeg.rf.c5772a3bd915c68757243366e3f98586,3,32976,151863.29241396862,
IMG_8507_jpeg.rf.c5772a3bd915c68757243366e3f98586,5,34300,165179.83980107406,
IMG_8508_jpeg.rf.ae41e7c18899f98778ddb35f716cf9ce,5,16692,109119.87113131711,
IMG_8508_jpeg.rf.ae41e7c18899f98778ddb35f716cf9ce,3,34833,193753.8438294756,
IMG_8508_jpeg.rf.ae41e7c18899f98778ddb35f716cf9ce,19,16451,82114.36566471045,
IMG_8508_jpeg.rf.ae41e7c18899f98778ddb35f716cf9ce,11,40443,230198.4642742774,
IMG_8508_jpeg.rf.ae41e7c18899f98778ddb35f716cf9ce,5,28584,158165.595350236,
IMG_8509_jpeg.rf.d94734c599a938b33c155e80df0c71b6,3,36064,267797.0738674083,
IMG_8509_jpeg.rf.d94734c599a938b33c155e80df0c71b6,5,17067,120366.12101763148,
IMG_8509_jpeg.rf.d94734c599a938b33c155e80df0c71b6,19,17517,117753.54846668219,
IMG_8509_jpeg.rf.d94734c599a938b33c155e80df0c71b6,11,40196,251023.11064737116,
IMG_8509_jpeg.rf.d94734c599a938b33c155e80df0c71b6,5,31725,204741.26710062206,
IMG_8512_jpeg.rf.79877c4b76f25984fcb8bb697fc2556b,11,29092,171319.19736484974,
IMG_8512_jpeg.rf.79877c4b76f25984fcb8bb697fc2556b,19,15812,73962.61997646197,
IMG_8512_jpeg.rf.79877c4b76f25984fcb8bb697fc2556b,2,30462,165557.4761892297,
IMG_8512_jpeg.rf.79877c4b76f25984fcb8bb697fc2556b,5,37022,226718.24900087106,
IMG_8513_jpeg.rf.22dd16d5390d1aa5937c6b960cdd6295,19,17605,89415.98684622969,
IMG_8513_jpeg.rf.22dd16d5390d1aa5937c6b960cdd6295,5,34621,185266.2660053185,
IMG_8513_jpeg.rf.22dd16d5390d1aa5937c6b960cdd6295,2,26412,141964.81543781582,
IMG_8513_jpeg.rf.22dd16d5390d1aa5937c6b960cdd6295,11,29178,183259.4261558782,
IMG_8516_jpeg.rf.82b2f0ab1ac40323200118b7fa577ef0,19,14099,64560.43102881017,
IMG_8516_jpeg.rf.82b2f0ab1ac40323200118b7fa577ef0,11,24682,109475.11089075262,
IMG_8516_jpeg.rf.82b2f0ab1ac40323200118b7fa577ef0,5,15066,61857.330517504444,
IMG_8516_jpeg.rf.82b2f0ab1ac40323200118b7fa577ef0,3,22836,52013.39864501958,
IMG_8516_jpeg.rf.82b2f0ab1ac40323200118b7fa577ef0,2,22848,87709.18820864928,
IMG_8517_jpeg.rf.f5f91d1e67dba700babeaa2c1836b550,3,17792,120064.54519739933,
IMG_8517_jpeg.rf.f5f91d1e67dba700babeaa2c1836b550,5,10591,95987.669527417,
IMG_8517_jpeg.rf.f5f91d1e67dba700babeaa2c1836b550,2,18864,139346.37369419227,
IMG_8517_jpeg.rf.f5f91d1e67dba700babeaa2c1836b550,11,18333,130353.055333331,
IMG_8517_jpeg.rf.f5f91d1e67dba700babeaa2c1836b550,19,9372,68506.74592558511,
IMG_8521_jpeg.rf.2988c3975363836821d224a7509ef044,3,16498,178100.90119866945,
IMG_8521_jpeg.rf.2988c3975363836821d224a7509ef044,11,25967,241996.22710131042,
IMG_8521_jpeg.rf.2988c3975363836821d224a7509ef044,2,8651,74955.62434841694,
IMG_8521_jpeg.rf.2988c3975363836821d224a7509ef044,11,14693,125752.47783213753,
IMG_8521_jpeg.rf.2988c3975363836821d224a7509ef044,5,9006,75090.46037148873,
IMG_8524_jpeg.rf.ef630a8e9babc7c883fb95a29e76b53b,5,16096,109318.38047119699,
IMG_8524_jpeg.rf.ef630a8e9babc7c883fb95a29e76b53b,19,11222,73814.60358351731,
IMG_8524_jpeg.rf.ef630a8e9babc7c883fb95a29e76b53b,2,16516,110839.84102714129,
IMG_8525_jpeg.rf.33dadf73fd7162bc010a4453faf08044,5,14918,103084.50196668445,
IMG_8525_jpeg.rf.33dadf73fd7162bc010a4453faf08044,2,17225,112460.04933715049,
IMG_8525_jpeg.rf.33dadf73fd7162bc010a4453faf08044,19,12019,69212.33648276719,
IMG_8527_jpeg.rf.0a0d5d915e1e0f54fb198d3d7616170a,19,16619,65706.08774030594,
IMG_8527_jpeg.rf.0a0d5d915e1e0f54fb198d3d7616170a,2,17816,93120.06332893776,
IMG_8527_jpeg.rf.0a0d5d915e1e0f54fb198d3d7616170a,5,19006,86942.28279266678,
IMG_8528_jpeg.rf.ed53e3a4f76116d65ca871d4bbead86c,2,16544,135595.24383647923,
IMG_8528_jpeg.rf.ed53e3a4f76116d65ca871d4bbead86c,19,15589,88339.36188414456,
IMG_8528_jpeg.rf.ed53e3a4f76116d65ca871d4bbead86c,5,18195,86972.64155870263,
IMG_8529_jpeg.rf.075d96138c628d4103cb93e0583f48ce,2,23916,98625.9291543706,
IMG_8529_jpeg.rf.075d96138c628d4103cb93e0583f48ce,19,20931,52494.45069849529,
IMG_8529_jpeg.rf.075d96138c628d4103cb93e0583f48ce,5,25556,80355.76255619638,
IMG_8530_jpeg.rf.4e77c152a2db043858b253a914cadb0d,2,15569,91954.38537748926,
IMG_8530_jpeg.rf.4e77c152a2db043858b253a914cadb0d,19,12768,49621.879148382264,
IMG_8530_jpeg.rf.4e77c152a2db043858b253a914cadb0d,5,15658,71223.04882110903,
IMG_8531_jpeg.rf.8646a4906fcd4444fc1f4536fcf95ad0,2,11954,81961.44960988876,
IMG_8531_jpeg.rf.8646a4906fcd4444fc1f4536fcf95ad0,19,14358,73168.39629895567,
IMG_8531_jpeg.rf.8646a4906fcd4444fc1f4536fcf95ad0,11,39435,200905.87147388706,
IMG_8531_jpeg.rf.8646a4906fcd4444fc1f4536fcf95ad0,5,13933,71506.78771550118,
IMG_8532_jpeg.rf.c87256095a7e6d2e3ca451f97dfd42bb,11,37368,254746.9459856818,
IMG_8532_jpeg.rf.c87256095a7e6d2e3ca451f97dfd42bb,2,10959,83350.05786229148,
IMG_8532_jpeg.rf.c87256095a7e6d2e3ca451f97dfd42bb,5,13554,82948.68643959086,
IMG_8532_jpeg.rf.c87256095a7e6d2e3ca451f97dfd42bb,19,12898,68897.01793896002,
IMG_8535_jpeg.rf.b89e30ee1f362751175fc071268faef2,11,32288,314830.39468958694,
IMG_8535_jpeg.rf.b89e30ee1f362751175fc071268faef2,2,20435,197080.7223670416,
IMG_8535_jpeg.rf.b89e30ee1f362751175fc071268faef2,3,26385,220943.3668557986,
IMG_8535_jpeg.rf.b89e30ee1f362751175fc071268faef2,5,12251,110455.93541097501,
IMG_8535_jpeg.rf.b89e30ee1f362751175fc071268faef2,19,19155,185305.30479309015,
IMG_8537_jpeg.rf.02dc0a76a2b9c1be46e6b1fabfe58ad9,11,25172,193093.3099952487,
IMG_8537_jpeg.rf.02dc0a76a2b9c1be46e6b1fabfe58ad9,5,13534,109957.52289198336,
IMG_8537_jpeg.rf.02dc0a76a2b9c1be46e6b1fabfe58ad9,19,17621,128449.00497065255,
IMG_8537_jpeg.rf.02dc0a76a2b9c1be46e6b1fabfe58ad9,2,20843,190959.4386330912,
IMG_8537_jpeg.rf.02dc0a76a2b9c1be46e6b1fabfe58ad9,3,26732,171277.23562020986,
IMG_8538_jpeg.rf.4eb5c888b7e64eef4cf4aee86105fc4c,11,27595,230871.19613596387,
IMG_8538_jpeg.rf.4eb5c888b7e64eef4cf4aee86105fc4c,5,14961,139073.06285190958,
IMG_8538_jpeg.rf.4eb5c888b7e64eef4cf4aee86105fc4c,19,19855,149016.7709829876,
IMG_8538_jpeg.rf.4eb5c888b7e64eef4cf4aee86105fc4c,2,21999,167964.44986147873,
IMG_8538_jpeg.rf.4eb5c888b7e64eef4cf4aee86105fc4c,3,33019,228601.7871450434,
IMG_8539_jpeg.rf.78b2cf7c226e90e94d08d8b79fe75142,19,17686,136099.28167834794,
IMG_8539_jpeg.rf.78b2cf7c226e90e94d08d8b79fe75142,5,13729,109968.30565996414,
IMG_8539_jpeg.rf.78b2cf7c226e90e94d08d8b79fe75142,11,25645,207374.41156430898,
IMG_8539_jpeg.rf.78b2cf7c226e90e94d08d8b79fe75142,2,20348,133911.47171289247,
IMG_8539_jpeg.rf.78b2cf7c226e90e94d08d8b79fe75142,3,30428,210362.77626388363,
IMG_8541_jpeg.rf.72be0f20151788078673f7eb9f06413d,19,19509,138701.47489229153,
IMG_8541_jpeg.rf.72be0f20151788078673f7eb9f06413d,3,29996,181917.89868431917,
IMG_8541_jpeg.rf.72be0f20151788078673f7eb9f06413d,2,20828,150292.37351213893,
IMG_8541_jpeg.rf.72be0f20151788078673f7eb9f06413d,11,17605,126362.0676759668,
IMG_8548_jpeg.rf.b54d2f020a594c54659444b5cb6de37d,22,55321,404083.0035596725,
IMG_8548_jpeg.rf.b54d2f020a594c54659444b5cb6de37d,20,34831,196052.23297060136,
IMG_8549_jpeg.rf.a091e6b52eefeeea1e0aed8fa2178faf,22,68166,519145.7521295187,
IMG_8549_jpeg.rf.a091e6b52eefeeea1e0aed8fa2178faf,20,46446,336616.6428138447,
IMG_8550_jpeg.rf.036d6794590f475513aa7e1380660a5e,22,87420,514992.86858585704,
IMG_8550_jpeg.rf.036d6794590f475513aa7e1380660a5e,20,44871,216375.65702185887,
IMG_8553_jpeg.rf.fa5249656f2da9df77d9959a8ff6dbdb,22,40538,354562.7078666182,
IMG_8553_jpeg.rf.fa5249656f2da9df77d9959a8ff6dbdb,20,29131,179013.9563269574,
IMG_8556_jpeg.rf.6c1a903950b6dbbb62135e6a852fb8da,20,27800,109735.93334754294,
IMG_8556_jpeg.rf.6c1a903950b6dbbb62135e6a852fb8da,22,46404,261966.9819197185,
IMG_8556_jpeg.rf.6c1a903950b6dbbb62135e6a852fb8da,5,15400,82595.87389464266,
IMG_8560_jpeg.rf.e8e70927444d144630c0aaad3d34aca1,20,25238,158754.34903209153,
IMG_8560_jpeg.rf.e8e70927444d144630c0aaad3d34aca1,5,14249,124012.05065749362,
IMG_8560_jpeg.rf.e8e70927444d144630c0aaad3d34aca1,22,40106,319401.0954894723,
IMG_8563_jpeg.rf.80e40ad8788910e512d86bf62653054c,5,28447,209123.19902813068,
IMG_8563_jpeg.rf.80e40ad8788910e512d86bf62653054c,22,34925,263837.64047420735,
IMG_8563_jpeg.rf.80e40ad8788910e512d86bf62653054c,20,23679,158631.80965327297,
IMG_8568_jpeg.rf.3c61b9625eece2ada45d756e7f5f151e,22,35533,219506.22862528294,
IMG_8568_jpeg.rf.3c61b9625eece2ada45d756e7f5f151e,5,34594,231568.69758791395,
IMG_8569_jpeg.rf.9b73ffb96c56b0dbe9c155dc418f389b,22,38158,246109.55763844872,
IMG_8569_jpeg.rf.9b73ffb96c56b0dbe9c155dc418f389b,5,37409,219670.83724992815,
IMG_8570_jpeg.rf.bea04935d4043c1be3ce475fe5ef610e,22,41026,287678.75481526525,
IMG_8570_jpeg.rf.bea04935d4043c1be3ce475fe5ef610e,5,34227,211293.28535438696,
IMG_8576_jpeg.rf.f3fa2d09675c95314040d6fc34377849,22,38418,262226.2578868965,
IMG_8576_jpeg.rf.f3fa2d09675c95314040d6fc34377849,20,20682,113419.52215559535,
IMG_8576_jpeg.rf.f3fa2d09675c95314040d6fc34377849,5,25416,193486.92027375128,
IMG_8577_jpeg.rf.af1cd1b302d0b86d5f2a187e0a1eb202,20,22901,129206.36753916205,
IMG_8577_jpeg.rf.af1cd1b302d0b86d5f2a187e0a1eb202,5,23792,197068.7070749524,
IMG_8577_jpeg.rf.af1cd1b302d0b86d5f2a187e0a1eb202,22,45632,358159.7489938029,
IMG_8579_jpeg.rf.7f54ecd5e58191ef166d06d431387359,22,29625,181857.15399178996,
IMG_8579_jpeg.rf.7f54ecd5e58191ef166d06d431387359,20,19195,100717.8460711039,
IMG_8579_jpeg.rf.7f54ecd5e58191ef166d06d431387359,5,18851,116977.96920017718,
IMG_8580_jpeg.rf.e11ee20da8d776c9052a4459ba577277,22,44895,356857.73280133243,
IMG_8580_jpeg.rf.e11ee20da8d776c9052a4459ba577277,5,30273,238675.21375863955,
IMG_8580_jpeg.rf.e11ee20da8d776c9052a4459ba577277,20,30210,184414.9621670367,
IMG_8586_jpeg.rf.af22f149415e867ea8be90c3b2c45070,5,15355,117930.17482140128,
IMG_8586_jpeg.rf.af22f149415e867ea8be90c3b2c45070,22,52129,436245.2534752299,
IMG_8586_jpeg.rf.af22f149415e867ea8be90c3b2c45070,20,35166,228881.3080077056,
IMG_8587_jpeg.rf.69171626c6bab1378c28504f96e100b3,22,48200,340404.0499282634,
IMG_8587_jpeg.rf.69171626c6bab1378c28504f96e100b3,20,33125,188425.10943941746,
IMG_8587_jpeg.rf.69171626c6bab1378c28504f96e100b3,5,14601,106161.87970619123,
IMG_8588_jpeg.rf.9fc873b5bb04b47640467dec1d85c5ae,22,59855,404788.9957047084,
IMG_8588_jpeg.rf.9fc873b5bb04b47640467dec1d85c5ae,20,36241,194979.75378157568,
IMG_8588_jpeg.rf.9fc873b5bb04b47640467dec1d85c5ae,5,16082,100076.42625059535,
IMG_8589_jpeg.rf.cffded88a09fdb6f720f6d9d3cd4812c,5,12045,68864.3448284203,
IMG_8589_jpeg.rf.cffded88a09fdb6f720f6d9d3cd4812c,22,44661,296107.7470348529,
IMG_8589_jpeg.rf.cffded88a09fdb6f720f6d9d3cd4812c,20,27291,131229.17544160353,
IMG_8590_jpeg.rf.ddc8674e10966859b49b5aba0d876485,20,21684,119036.70006145423,
IMG_8590_jpeg.rf.ddc8674e10966859b49b5aba0d876485,5,8507,51139.671183871484,
IMG_8590_jpeg.rf.ddc8674e10966859b49b5aba0d876485,22,30238,219350.93493635452,
IMG_8592_jpeg.rf.83356c0da824f2fcb304ff1b86ad8cb5,5,32658,162972.34390920147,
IMG_8592_jpeg.rf.83356c0da824f2fcb304ff1b86ad8cb5,20,34379,189134.61845825327,
IMG_8593_jpeg.rf.a13f2911efd0f3a4c5b88cafdd3e4616,5,42800,255746.066641319,
IMG_8593_jpeg.rf.a13f2911efd0f3a4c5b88cafdd3e4616,20,31560,175521.9615711133,
IMG_8599_jpeg.rf.274bd444ab9a0fed925ea4ea1c0ff3d1,11,44080,408680.53257822146,
IMG_8599_jpeg.rf.274bd444ab9a0fed925ea4ea1c0ff3d1,18,27011,213772.14168251082,
IMG_8599_jpeg.rf.274bd444ab9a0fed925ea4ea1c0ff3d1,6,20972,147854.68031374802,
IMG_8600_jpeg.rf.c9f7181971c0cb97f82e6091ad213bbb,18,29631,229198.95411579852,
IMG_8600_jpeg.rf.c9f7181971c0cb97f82e6091ad213bbb,6,24393,170015.26206877007,
IMG_8600_jpeg.rf.c9f7181971c0cb97f82e6091ad213bbb,11,46545,362898.2592647843,
IMG_8601_jpeg.rf.65940224f60e9decf85a9facae89c2cf,6,22206,152506.2957791907,
IMG_8601_jpeg.rf.65940224f60e9decf85a9facae89c2cf,11,43113,289155.823388403,
IMG_8601_jpeg.rf.65940224f60e9decf85a9facae89c2cf,18,25772,175949.7097927909,
IMG_8604_jpeg.rf.ff5011a1988b0d56dd6a8746f32694f9,6,10524,62936.85623041947,
IMG_8604_jpeg.rf.ff5011a1988b0d56dd6a8746f32694f9,11,40253,248242.2294683496,
IMG_8604_jpeg.rf.ff5011a1988b0d56dd6a8746f32694f9,18,25110,167117.5540856296,
IMG_8605_jpeg.rf.03bae6ec39844aceb762a0f838220c3f,6,11325,60245.52210856067,
IMG_8605_jpeg.rf.03bae6ec39844aceb762a0f838220c3f,11,41845,258173.74137432766,
IMG_8605_jpeg.rf.03bae6ec39844aceb762a0f838220c3f,18,26390,127625.23000472052,
IMG_8610_jpeg.rf.3ead3075359c20b91bf16c1226206e0c,11,22874,159521.7979313059,
IMG_8610_jpeg.rf.3ead3075359c20b91bf16c1226206e0c,18,26463,175530.8939787664,
IMG_8610_jpeg.rf.3ead3075359c20b91bf16c1226206e0c,10,21746,127781.1320077942,
IMG_8610_jpeg.rf.3ead3075359c20b91bf16c1226206e0c,6,12348,84008.22268206037,
IMG_8611_jpeg.rf.16cf9c47165cfd765bb0295035dd07af,10,24737,147483.55772074495,
IMG_8611_jpeg.rf.16cf9c47165cfd765bb0295035dd07af,18,30993,207829.16298018905,
IMG_8611_jpeg.rf.16cf9c47165cfd765bb0295035dd07af,6,14423,95448.71171587714,
IMG_8611_jpeg.rf.16cf9c47165cfd765bb0295035dd07af,11,26110,178954.50113048268,
IMG_8617_jpeg.rf.e95f0e7b8aac9f0017f4c560c5b2ed8e,6,13896,83894.12961050338,
IMG_8617_jpeg.rf.e95f0e7b8aac9f0017f4c560c5b2ed8e,11,24852,151230.14230371497,
IMG_8617_jpeg.rf.e95f0e7b8aac9f0017f4c560c5b2ed8e,18,17615,144955.99997751025,
IMG_8617_jpeg.rf.e95f0e7b8aac9f0017f4c560c5b2ed8e,10,26799,152654.37829030174,
IMG_8618_jpeg.rf.e423cfcd57bc1e0df2063f424feee4ac,11,22573,123080.37076236706,
IMG_8618_jpeg.rf.e423cfcd57bc1e0df2063f424feee4ac,6,13204,67594.06883317188,
IMG_8618_jpeg.rf.e423cfcd57bc1e0df2063f424feee4ac,18,16467,85525.87233626517,
IMG_8618_jpeg.rf.e423cfcd57bc1e0df2063f424feee4ac,10,23427,137421.55922530466,
IMG_8623_jpeg.rf.0699af58992e49f728ba3ae5dc86822a,11,34008,199430.1220376987,
IMG_8623_jpeg.rf.0699af58992e49f728ba3ae5dc86822a,18,16727,93555.24525072527,
IMG_8623_jpeg.rf.0699af58992e49f728ba3ae5dc86822a,10,24156,119750.25776548561,
IMG_8623_jpeg.rf.0699af58992e49f728ba3ae5dc86822a,6,15633,99772.19672410913,
IMG_8624_jpeg.rf.54d2ff8616be3143ebcf85bfe3b12328,10,20920,150790.13127257206,
IMG_8624_jpeg.rf.54d2ff8616be3143ebcf85bfe3b12328,18,14374,102918.55821609759,
IMG_8624_jpeg.rf.54d2ff8616be3143ebcf85bfe3b12328,11,28234,244505.43869329308,
IMG_8624_jpeg.rf.54d2ff8616be3143ebcf85bfe3b12328,6,12734,83138.06908547526,
IMG_8625_jpeg.rf.4221dc337401dce3afeab42dadcea944,10,18370,130533.54022528385,
IMG_8625_jpeg.rf.4221dc337401dce3afeab42dadcea944,18,12014,83382.77123363221,
IMG_8625_jpeg.rf.4221dc337401dce3afeab42dadcea944,11,25994,242207.9291806117,
IMG_8625_jpeg.rf.4221dc337401dce3afeab42dadcea944,6,11077,70413.9306771335,
IMG_8626_jpeg.rf.26614dcf72ffd3e316b13bf3926778aa,10,24210,108784.57247304484,
IMG_8626_jpeg.rf.26614dcf72ffd3e316b13bf3926778aa,6,14307,84751.97829874126,
IMG_8626_jpeg.rf.26614dcf72ffd3e316b13bf3926778aa,11,32709,201909.4475742241,
IMG_8626_jpeg.rf.26614dcf72ffd3e316b13bf3926778aa,18,16110,93972.98053037639,
IMG_8632_jpeg.rf.f45a1d35734c6251c83d946c886103b0,19,14633,84897.55900180928,
IMG_8632_jpeg.rf.f45a1d35734c6251c83d946c886103b0,13,41330,221219.41264378247,
IMG_8632_jpeg.rf.f45a1d35734c6251c83d946c886103b0,22,58533,404946.0708243947,
IMG_8633_jpeg.rf.8b533a522bdc2257766e0501e3cb3c6d,19,14385,95836.39878416626,
IMG_8633_jpeg.rf.8b533a522bdc2257766e0501e3cb3c6d,22,59661,373878.3286032898,
IMG_8633_jpeg.rf.8b533a522bdc2257766e0501e3cb3c6d,13,38074,199968.11241373591,
IMG_8638_jpeg.rf.09f04301226db762688cfc558023f8a8,19,15300,93184.05388834818,
